73532690000;73532699999;МегаФон;MegaFon;
73532700000;73532709999;Ростелеком;Rostelekom;
73532710000;73532719999;Ростелеком;Rostelekom;
73532720000;73532729999;Ростелеком;Rostelekom;
73532730000;73532739899;Газпром добыча Оренбург;Gazprom dobycha Orenburg;
73532739900;73532739999;Газпром телеком;Gazprom telekom;
73532740000;73532740099;Поволжье Телеком;Povolzhe Telekom;
73532740100;73532741109;МегаФон;MegaFon;
73532741110;73532741119;Поволжье Телеком;Povolzhe Telekom;
73532741120;73532741999;МегаФон;MegaFon;
73532742000;73532749999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73532750000;73532759999;Ростелеком;Rostelekom;
73532760000;73532769999;Ростелеком;Rostelekom;
73532770000;73532779999;Ростелеком;Rostelekom;
73532780000;73532787999;Ростелеком;Rostelekom;
73532788000;73532789499;Межрегиональная распределительная сетевая компания Волги;Mezhregionalnaya raspredelitelnaya setevaya kompaniya Volgi;
73532789500;73532789999;Ростелеком;Rostelekom;
73532790000;73532796999;Ростелеком;Rostelekom;
73532797000;73532797999;Межрегиональная распределительная сетевая компания Волги;Mezhregionalnaya raspredelitelnaya setevaya kompaniya Volgi;
73532798000;73532799999;Ростелеком;Rostelekom;
73532900000;73532909999;МегаФон;MegaFon;
73532910000;73532919999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73532920000;73532929999;МегаФон;MegaFon;
73532930000;73532934999;МегаФон;MegaFon;
73532935000;73532939999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73532940000;73532944099;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73532944100;73532944299;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73532944300;73532946666;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73532946667;73532947067;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73532947068;73532949799;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73532949800;73532949899;ПРЕСТИЖ-ИНТЕРНЕТ;PRESTIZh-INTERNET;
73532949900;73532949999;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73532950000;73532950599;ОСС Урал;OSS Ural;
73532950600;73532959999;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73532960000;73532979999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73532980000;73532983999;Ростелеком;Rostelekom;
73532984000;73532984999;Межрегиональная распределительная сетевая компания Волги;Mezhregionalnaya raspredelitelnaya setevaya kompaniya Volgi;
73532985000;73532985999;Оренбургагросвязь;Orenburgagrosvyaz;
73532986000;73532989999;Ростелеком;Rostelekom;
73532990000;73532992999;Радиосвязь;Radiosvyaz;
73532993000;73532999999;Радиосвязь;Radiosvyaz;
73533020000;73533029999;Ростелеком;Rostelekom;
73533030000;73533039999;Ростелеком;Rostelekom;
73533040000;73533049999;Ростелеком;Rostelekom;
73533120000;73533129999;Ростелеком;Rostelekom;
73533150000;73533150999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73533220000;73533229999;Ростелеком;Rostelekom;
73533320000;73533329999;Ростелеком;Rostelekom;
73533359000;73533359999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73533360000;73533369999;Ростелеком;Rostelekom;
73533420000;73533429999;Ростелеком;Rostelekom;
73533460000;73533469999;Ростелеком;Rostelekom;
73533520000;73533529999;Ростелеком;Rostelekom;
73533530000;73533539999;Ростелеком;Rostelekom;
73533540000;73533549999;Ростелеком;Rostelekom;
73533620000;73533629999;Ростелеком;Rostelekom;
73533630000;73533639999;Ростелеком;Rostelekom;
73533652000;73533659999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73533670000;73533679999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73533720000;73533729999;Ростелеком;Rostelekom;
73533820000;73533839999;Ростелеком;Rostelekom;
73533920000;73533929999;Ростелеком;Rostelekom;
73533959000;73533959999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73533990000;73533999999;Ростелеком;Rostelekom;
73534120000;73534129999;Ростелеком;Rostelekom;
73534130000;73534139999;Ростелеком;Rostelekom;
73534150000;73534150199;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73534150200;73534150399;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73534152000;73534152999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73534210000;73534219999;Ростелеком;Rostelekom;
73534220000;73534233199;Ростелеком;Rostelekom;
73534233200;73534233299;Газпром трансгаз Екатеринбург;Gazprom transgaz Ekaterinburg;
73534233300;73534233399;Ростелеком;Rostelekom;
73534233400;73534233999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73534234000;73534238999;Ростелеком;Rostelekom;
73534239000;73534239999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73534240000;73534259999;Ростелеком;Rostelekom;
73534260000;73534264999;Ростелеком;Rostelekom;
73534265000;73534265999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73534266000;73534266999;Ростелеком;Rostelekom;
73534267000;73534267999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73534268000;73534268999;Ростелеком;Rostelekom;
73534269000;73534270999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73534271000;73534271999;Ростелеком;Rostelekom;
73534272000;73534272999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73534273000;73534273999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73534274000;73534274499;Ростелеком;Rostelekom;
73534274500;73534274999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73534275000;73534275199;Ростелеком;Rostelekom;
73534275200;73534275599;Межрегиональная распределительная сетевая компания Волги;Mezhregionalnaya raspredelitelnaya setevaya kompaniya Volgi;
73534275600;73534275999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73534276000;73534277999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73534278000;73534278999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73534279000;73534279999;Ростелеком;Rostelekom;
73534290000;73534290999;Ростелеком;Rostelekom;
73534291000;73534293999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73534294000;73534298999;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73534299000;73534299999;Ростелеком;Rostelekom;
73534420000;73534429999;Ростелеком;Rostelekom;
73534430000;73534439999;Ростелеком;Rostelekom;
73534440000;73534440199;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73534520000;73534529999;Ростелеком;Rostelekom;
73534530000;73534539999;Ростелеком;Rostelekom;
73534620000;73534629999;Ростелеком;Rostelekom;
73534640000;73534647999;Ростелеком;Rostelekom;
73534648000;73534649999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73534660000;73534665999;Ростелеком;Rostelekom;
73534666000;73534667999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73534668000;73534669999;Ростелеком;Rostelekom;
73534720000;73534729999;Ростелеком;Rostelekom;
73534821000;73534821999;Ростелеком;Rostelekom;
73534822100;73534822499;Ростелеком;Rostelekom;
73534830000;73534830999;Ростелеком;Rostelekom;
73534831000;73534832999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73534833000;73534839999;Ростелеком;Rostelekom;
73534840000;73534849999;Ростелеком;Rostelekom;
73534920000;73534929999;Ростелеком;Rostelekom;
73534930000;73534930999;КомТелСвязь;KomTelSvyaz;
73534931000;73534934999;Межрегиональный ТранзитТелеком;Mezhregionalnyi TranzitTelekom;
73534990000;73534999999;Ростелеком;Rostelekom;
73535120000;73535129999;Ростелеком;Rostelekom;
73535130000;73535130199;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73535220000;73535229999;Ростелеком;Rostelekom;
73535230000;73535239999;Ростелеком;Rostelekom;
73535241000;73535243047;Ростелеком;Rostelekom;
73535244000;73535246047;Ростелеком;Rostelekom;
73535248000;73535249999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73535250000;73535259999;Ростелеком;Rostelekom;
73535260000;73535261199;Межрегиональная распределительная сетевая компания Волги;Mezhregionalnaya raspredelitelnaya setevaya kompaniya Volgi;
73535261200;73535262999;Ростелеком;Rostelekom;
73535263000;73535264999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73535265000;73535265199;Ростелеком;Rostelekom;
73535265200;73535265499;Связь объектов транспорта и добычи нефти;Svyaz obektov transporta i dobychi nefti;
73535265500;73535269999;Ростелеком;Rostelekom;
73535270000;73535279999;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73535290000;73535299999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73535420000;73535429999;Ростелеком;Rostelekom;
73535520000;73535529999;Ростелеком;Rostelekom;
73535530000;73535539999;Ростелеком;Rostelekom;
73535540000;73535549999;Ростелеком;Rostelekom;
73535550000;73535550999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73535590000;73535599999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73535620000;73535629999;Ростелеком;Rostelekom;
73535720000;73535729999;Ростелеком;Rostelekom;
73535730000;73535730499;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73535820000;73535829999;Ростелеком;Rostelekom;
73535920000;73535929999;Ростелеком;Rostelekom;
73536120000;73536129999;Ростелеком;Rostelekom;
73536130000;73536130999;Ростелеком;Rostelekom;
73536131000;73536131999;Ростелеком;Rostelekom;
73536132000;73536132999;Ростелеком;Rostelekom;
73536133000;73536133999;Ростелеком;Rostelekom;
73536134000;73536134999;Ростелеком;Rostelekom;
73536135000;73536135999;Ростелеком;Rostelekom;
73536136000;73536136999;Ростелеком;Rostelekom;
73536137000;73536137999;Ростелеком;Rostelekom;
73536138000;73536138999;Ростелеком;Rostelekom;
73536139000;73536139999;Ростелеком;Rostelekom;
73536140000;73536140999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73536150000;73536159999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73536160000;73536169999;Ростелеком;Rostelekom;
73536220000;73536249999;Ростелеком;Rostelekom;
73536250000;73536253999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73536254500;73536259999;Ростелеком;Rostelekom;
73536260000;73536269999;Ростелеком;Rostelekom;
73536270000;73536279999;Ростелеком;Rostelekom;
73536290000;73536290999;КомТелСвязь;KomTelSvyaz;
73536291000;73536291999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73536298000;73536299999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73536320000;73536329999;Ростелеком;Rostelekom;
73536330000;73536339999;Ростелеком;Rostelekom;
73536340000;73536349999;Ростелеком;Rostelekom;
73536350000;73536350999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73536351000;73536351999;Ростелеком;Rostelekom;
73536352000;73536359999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73536360000;73536369999;Ростелеком;Rostelekom;
73536370000;73536379999;Ростелеком;Rostelekom;
73536390000;73536391999;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73536420000;73536429999;Ростелеком;Rostelekom;
73536430000;73536439999;Ростелеком;Rostelekom;
73536520000;73536529999;Ростелеком;Rostelekom;
73536620000;73536629999;Ростелеком;Rostelekom;
73536720000;73536729999;Ростелеком;Rostelekom;
73536737200;73536737299;Газпром трансгаз Екатеринбург;Gazprom transgaz Ekaterinburg;
73536737500;73536737799;Газпром трансгаз Екатеринбург;Gazprom transgaz Ekaterinburg;
73536820000;73536829999;Ростелеком;Rostelekom;
73536830000;73536831999;Ростелеком;Rostelekom;
73537200000;73537200999;Коминком;Kominkom;
73537201000;73537201999;Коминком;Kominkom;
73537202000;73537202999;Коминком;Kominkom;
73537203000;73537203999;Ростелеком;Rostelekom;
73537204000;73537204999;Коминком;Kominkom;
73537205000;73537205999;Коминком;Kominkom;
73537206000;73537206999;Ростелеком;Rostelekom;
73537207000;73537207999;Коминком;Kominkom;
73537208000;73537208999;Коминком;Kominkom;
73537209000;73537209699;Коминком;Kominkom;
73537209700;73537209999;Ростелеком;Rostelekom;
73537210000;73537219999;Ростелеком;Rostelekom;
73537220000;73537229999;Ростелеком;Rostelekom;
73537230000;73537233999;Ростелеком;Rostelekom;
73537234000;73537235999;Ростелеком;Rostelekom;
73537236000;73537236975;Ростелеком;Rostelekom;
73537236976;73537239631;Ростелеком;Rostelekom;
73537239632;73537239647;Ростелеком;Rostelekom;
73537239648;73537239999;Ростелеком;Rostelekom;
73537240000;73537279999;Ростелеком;Rostelekom;
73537280000;73537289999;Ростелеком;Rostelekom;
73537290000;73537294999;Ростелеком;Rostelekom;
73537295000;73537295999;Ростелеком;Rostelekom;
73537296000;73537296999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537297000;73537297199;Ростелеком;Rostelekom;
73537297200;73537297399;Межрегиональная распределительная сетевая компания Волги;Mezhregionalnaya raspredelitelnaya setevaya kompaniya Volgi;
73537297400;73537298999;Ростелеком;Rostelekom;
73537299000;73537339999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537340000;73537340999;Диалог-М;Dialog-M;
73537341000;73537341499;ПРЕСТИЖ-ИНТЕРНЕТ;PRESTIZh-INTERNET;
73537341500;73537341749;Саха-Белком;Sakha-Belkom;
73537342000;73537343499;Орскнефтеоргсинтез;Orsknefteorgsintez;
73537343500;73537343999;Южурал-Транстелеком;Yuzhural-Transtelekom;
73537344000;73537344999;УГМК-Телеком;UGMK-Telekom;
73537346000;73537346999;Орский мясокомбинат;Orskii myasokombinat;
73537348000;73537348349;Орский машиностроительный завод;Orskii mashinostroitelnyi zavod;
73537350000;73537369999;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73537371100;73537371799;Южно-Уральский никелевый комбинат;Yuzhno-Uralskii nikelevyi kombinat;
73537372000;73537376999;Уфанет;Ufanet;
73537377000;73537379999;БИГ Телеком Урал;BIG Telekom Ural;
73537380000;73537384999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73537390000;73537399999;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73537400000;73537409999;Уфанет;Ufanet;
73537420000;73537428999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537430000;73537439999;Ростелеком;Rostelekom;
73537440000;73537449999;Ростелеком;Rostelekom;
73537450000;73537459999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537460000;73537469999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537470000;73537479999;МегаФон;MegaFon;
73537490000;73537499999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73537601000;73537601199;Уральская металлургическая компания;Uralskaya metallurgicheskaya kompaniya;
73537601200;73537604199;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73537606100;73537606299;Уральская Сервисная Компания;Uralskaya Servisnaya Kompaniya;
73537610000;73537619999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537620000;73537627999;Ростелеком;Rostelekom;
73537628000;73537629999;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73537630000;73537649999;Ростелеком;Rostelekom;
73537650000;73537661099;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537661100;73537661399;Ростелеком;Rostelekom;
73537661400;73537661599;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537661600;73537661899;Ростелеком;Rostelekom;
73537661900;73537661999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537662000;73537662999;Уральская Сталь;Uralskaya Stal;
73537663000;73537663999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537664000;73537664999;Уральская Сталь;Uralskaya Stal;
73537665000;73537665199;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537665400;73537665999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537666000;73537667999;Уральская Сталь;Uralskaya Stal;
73537668000;73537669999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537670000;73537679999;Ростелеком;Rostelekom;
73537680000;73537689999;Ростелеком;Rostelekom;
73537690000;73537692999;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73537693000;73537693399;ПРЕСТИЖ-ИНТЕРНЕТ;PRESTIZh-INTERNET;
73537693400;73537699999;Нижегородская сотовая связь;Nizhegorodskaya sotovaya svyaz;
73537701000;73537704999;Ростелеком;Rostelekom;
73537706000;73537706999;УМК-Сервис;UMK-Servis;
73537707000;73537707999;УГМК-Телеком;UGMK-Telekom;
73537921000;73537922999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73537925200;73537925399;Ростелеком;Rostelekom;
73537927000;73537927999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73537928000;73537928499;междугородной и международной электрической связи Ростелеком;mezhdugorodnoi i mezhdunarodnoi elektricheskoi svyazi Rostelekom;
73537929000;73537929767;Уралэлектро;Uralelektro;
73537930000;73537939999;Ростелеком;Rostelekom;
73537955000;73537955999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73652667000;73652669499;Миранда-медиа;Miranda-media;
73652777000;73652777999;Ё-Мобайл;E-Mobail;
73652778000;73652778999;Прима Телеком;Prima Telekom;
73652779000;73652779299;МОСТЕЛЕКОМ;MOSTELEKOM;
73654222100;73654222499;Миранда-медиа;Miranda-media;
73655022200;73655022249;Миранда-медиа;Miranda-media;
73655192200;73655192249;Миранда-медиа;Miranda-media;
73655292200;73655292249;Миранда-медиа;Miranda-media;
73655392200;73655392249;Миранда-медиа;Miranda-media;
73655422200;73655422249;Миранда-медиа;Miranda-media;
73655542200;73655542249;Миранда-медиа;Miranda-media;
73655622200;73655622249;Миранда-медиа;Miranda-media;
73655742200;73655742249;Миранда-медиа;Miranda-media;
73655892200;73655892249;Миранда-медиа;Miranda-media;
73655992200;73655992249;Миранда-медиа;Miranda-media;
73656022200;73656022249;Миранда-медиа;Miranda-media;
73656122000;73656122499;Миранда-медиа;Miranda-media;
73656291000;73656292799;Миранда-медиа;Miranda-media;
73656322200;73656322249;Миранда-медиа;Miranda-media;
73656442200;73656442249;Миранда-медиа;Miranda-media;
73656522200;73656522249;Миранда-медиа;Miranda-media;
73656632200;73656632249;Миранда-медиа;Miranda-media;
73656732200;73656732249;Миранда-медиа;Miranda-media;
73656991000;73656992999;Миранда-медиа;Miranda-media;
73812100000;73812109999;АСВТ(Москва);ASVT(Moskva);
73812200000;73812206999;Ростелеком;Rostelekom;
73812207000;73812208999;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73812209000;73812209999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812210000;73812213500;Ростелеком;Rostelekom;
73812213501;73812213700;Стелла Коммьюникейшн;Stella Kommyunikeishn;
73812213701;73812214999;АСВТ;ASVT;
73812215000;73812216999;Омские кабельные сети;Omskie kabelnye seti;
73812217000;73812217499;Инфосвязь,;Infosvyaz,;
73812217500;73812217999;Трансфер;Transfer;
73812218000;73812219899;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812219900;73812219999;СибТелефон;SibTelefon;
73812220000;73812271999;Ростелеком;Rostelekom;
73812272000;73812272499;Астарта;Astarta;
73812272500;73812272999;Астарта;Astarta;
73812273000;73812274999;Астарта;Astarta;
73812275000;73812279999;Ростелеком;Rostelekom;
73812280000;73812283999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812284000;73812285999;Ростелеком;Rostelekom;
73812286000;73812286999;Астарта;Astarta;
73812287000;73812288999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812289000;73812289299;Связь объектов транспорта и добычи нефти;Svyaz obektov transporta i dobychi nefti;
73812289300;73812289999;Ростелеком;Rostelekom;
73812290000;73812291999;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812292000;73812292249;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812292250;73812292749;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812292750;73812293749;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73812293750;73812294499;МегаФон;MegaFon;
73812294500;73812295999;Ростелеком;Rostelekom;
73812296000;73812296999;Т-Сервис;T-Servis;
73812297000;73812297099;МегаФон;MegaFon;
73812297100;73812297599;Т-Сервис;T-Servis;
73812297600;73812299599;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73812299600;73812299999;Омское машиностроительное конструкторское бюро;Omskoe mashinostroitelnoe konstruktorskoe byuro;
73812300000;73812307999;Ростелеком;Rostelekom;
73812308000;73812309999;Смартком;Smartkom;
73812310000;73812329999;Ростелеком;Rostelekom;
73812330000;73812331999;Т-Сервис;T-Servis;
73812332000;73812332999;СибТелефон;SibTelefon;
73812333000;73812334999;Ростелеком;Rostelekom;
73812335000;73812339999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812340000;73812349999;Сибирская Сотовая Связь;Sibirskaya Sotovaya Svyaz;
73812350000;73812352999;Ростелеком;Rostelekom;
73812353000;73812354999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812355000;73812355999;Межрегиональная распределительная сетевая компания Сибири;Mezhregionalnaya raspredelitelnaya setevaya kompaniya Sibiri;
73812356000;73812356988;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73812356989;73812356998;Эффективные Сетевые Технологии;Effektivnye Setevye Tekhnologii;
73812356999;73812356999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73812357000;73812357599;Ростелеком;Rostelekom;
73812357600;73812358199;Межрегиональная распределительная сетевая компания Сибири;Mezhregionalnaya raspredelitelnaya setevaya kompaniya Sibiri;
73812358200;73812358299;Ростелеком;Rostelekom;
73812358300;73812358799;Эквант;Ekvant;
73812358800;73812359699;Ростелеком;Rostelekom;
73812359700;73812359999;Связь объектов транспорта и добычи нефти;Svyaz obektov transporta i dobychi nefti;
73812360000;73812377999;Ростелеком;Rostelekom;
73812378000;73812378999;МегаФон;MegaFon;
73812379000;73812379999;Омский аэропорт;Omskii aeroport;
73812380000;73812389999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73812390000;73812390499;Омские кабельные сети;Omskie kabelnye seti;
73812390500;73812390599;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812390600;73812390699;Смартком;Smartkom;
73812390700;73812390899;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812390900;73812390999;Смартком;Smartkom;
73812391000;73812391999;Омские кабельные сети;Omskie kabelnye seti;
73812392000;73812392099;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812392100;73812392699;Омскшина;Omskshina;
73812392700;73812393599;Ростелеком;Rostelekom;
73812393600;73812394199;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812394200;73812394299;Ростелеком;Rostelekom;
73812394300;73812394699;СвязьТелеком;SvyazTelekom;
73812394700;73812394899;Ростелеком;Rostelekom;
73812394900;73812395099;СвязьТелеком;SvyazTelekom;
73812395100;73812395599;Ростелеком;Rostelekom;
73812395600;73812395999;СвязьТелеком;SvyazTelekom;
73812396000;73812396999;СвязьТелеком;SvyazTelekom;
73812397000;73812399199;Ростелеком;Rostelekom;
73812399200;73812399499;Российские железные дороги;Rossiiskie zheleznye dorogi;
73812399500;73812399799;Ростелеком;Rostelekom;
73812399800;73812399899;Новые технологии;Novye tekhnologii;
73812399900;73812403999;Ростелеком;Rostelekom;
73812404000;73812404499;ПРЕСТИЖ-ИНТЕРНЕТ;PRESTIZh-INTERNET;
73812404500;73812404999;Т-Сервис;T-Servis;
73812405000;73812407999;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812408000;73812409999;Зап-СибТранстелеком;Zap-SibTranstelekom;
73812410000;73812432999;Ростелеком;Rostelekom;
73812433000;73812433499;ТехАвто;TekhAvto;
73812433500;73812433999;ПРЕСТИЖ-ИНТЕРНЕТ;PRESTIZh-INTERNET;
73812434000;73812438149;Ростелеком;Rostelekom;
73812438150;73812438399;Зап-СибТранстелеком;Zap-SibTranstelekom;
73812438400;73812440999;Ростелеком;Rostelekom;
73812441000;73812443999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73812444000;73812446599;Ростелеком;Rostelekom;
73812446600;73812446849;ПРЕСТИЖ-ИНТЕРНЕТ;PRESTIZh-INTERNET;
73812446850;73812446999;Зап-СибТранстелеком;Zap-SibTranstelekom;
73812447000;73812447999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73812448000;73812449899;Ростелеком;Rostelekom;
73812449900;73812449999;Российские железные дороги;Rossiiskie zheleznye dorogi;
73812450000;73812469999;Ростелеком;Rostelekom;
73812470000;73812509999;Сибирская Сотовая Связь;Sibirskaya Sotovaya Svyaz;
73812510000;73812514599;Ростелеком;Rostelekom;
73812514600;73812514799;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812514800;73812514999;Ростелеком;Rostelekom;
73812515000;73812516999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812517000;73812517499;Омский аэропорт;Omskii aeroport;
73812517500;73812517999;Омский аэропорт;Omskii aeroport;
73812518000;73812519999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812520000;73812589199;Ростелеком;Rostelekom;
73812589200;73812589299;ДиалогСибирь-Барнаул;DialogSibir-Barnaul;
73812589300;73812589999;Ростелеком;Rostelekom;
73812590000;73812599999;Сибирская Сотовая Связь;Sibirskaya Sotovaya Svyaz;
73812600000;73812632999;Ростелеком;Rostelekom;
73812633000;73812639999;Вымпел-Коммуникации;Vympel-Kommunikatsii;
73812640000;73812659999;Ростелеком;Rostelekom;
73812660000;73812663999;Омские кабельные сети;Omskie kabelnye seti;
73812664000;73812664999;МедиаГрупп;MediaGrupp;
73812665000;73812665499;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812665500;73812668499;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812668500;73812668749;Трансфер;Transfer;
73812668750;73812675099;Ростелеком;Rostelekom;
73812675100;73812675999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812676000;73812676999;Трансфер;Transfer;
73812677000;73812678999;МедиаГрупп;MediaGrupp;
73812679000;73812689999;Ростелеком;Rostelekom;
73812690000;73812690999;Газпромнефть - Омский НПЗ;Gazpromneft - Omskii NPZ;
73812691000;73812691999;Связь объектов транспорта и добычи нефти;Svyaz obektov transporta i dobychi nefti;
73812692000;73812692699;Ростелеком;Rostelekom;
73812692700;73812692999;Связь объектов транспорта и добычи нефти;Svyaz obektov transporta i dobychi nefti;
73812693000;73812693999;Связь объектов транспорта и добычи нефти;Svyaz obektov transporta i dobychi nefti;
73812694000;73812696999;Ростелеком;Rostelekom;
73812697000;73812697999;Омский каучук;Omskii kauchuk;
73812698000;73812698999;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812699000;73812770499;Ростелеком;Rostelekom;
73812770500;73812770999;Акционерная Компания Омскагрегат;Aktsionernaya Kompaniya Omskagregat;
73812771000;73812779999;Ростелеком;Rostelekom;
73812780000;73812780499;Геолог;Geolog;
73812780500;73812782999;Ростелеком;Rostelekom;
73812783000;73812783999;РТКомм-Сибирь;RTKomm-Sibir;
73812784000;73812794999;Ростелеком;Rostelekom;
73812795000;73812795999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812796000;73812799999;Ростелеком;Rostelekom;
73812900000;73812904999;Омские кабельные сети;Omskie kabelnye seti;
73812905000;73812906999;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812907000;73812909999;Мобильные ТелеСистемы;Mobilnye TeleSistemy;
73812910000;73812910999;Зап-СибТранстелеком;Zap-SibTranstelekom;
73812911000;73812912999;Ростелеком;Rostelekom;
73812913000;73812914999;ЭР-Телеком Холдинг;ER-Telekom Kholding;
73812915000;73812915099;МедиаГрупп;MediaGrupp;
73812915100;73812915599;Ростелеком;Rostelekom;
73812915600;73812916099;Зап-СибТранстелеком;Zap-SibTranstelekom;
73812916100;73812916699;Ростелеком;Rostelekom;
73812916700;73812916999;МедиаГрупп;MediaGrupp;
